[1000000, '六哲 TOP50']
[1000756, '麦霾喜欢的音乐']
[1000757, '我喜欢的音乐']
[1000758, '我喜欢的音乐']
[1000759, '无聊有够正喜欢的音乐']
[1000760, '许巍']
[1000761, '温柔胜似你妈喜欢的音乐']
[1000762, '我喜欢的音乐']
[1000763, '123455喜欢的音乐']
[1000764, '我喜欢的音乐']
[1000765, '我喜欢的音乐']
[1000766, '复苏喜欢的音乐']
[1000767, '我喜欢的音乐']
[1000768, '雨中的花喜欢的音乐']
[1000769, '吉他典范 侧耳聆听']
[1000770, '哈利路亚']
[1000771, '我喜欢的音乐']
[1000772, 'DJwithly喜欢的音乐']
[1000773, '老加大喜欢的音乐']
[1000774, '总有些歌让我们热泪盈眶']
[1000775, 'proud of you']
[1000776, '校园民谣']
[1000777, '我喜欢的音乐']
[1000778, '我喜欢的音乐']
[1000779, '唐朝 同名专辑']
[1000780, '周华健']
[1000781, '给']
[1000782, 'Simply Me']
[1000783, '孤独六讲(一)情欲孤独']
[1000784, '音乐']
[1000785, '新歌榜']
[1000786, '指环']
[1000787, '我喜欢的音乐']
[1000788, '我喜欢的音乐']
[1000789, '遗过趣喜欢的音乐']
[1000790, '我喜欢的音乐']
[1000791, '欧德雷喜欢的音乐']
[1000792, '圆圆家小静儿喜欢的音乐']
[1000793, '我喜欢的音乐']
[1000794, 'BBOYBlithe喜欢的音乐']
[1000795, '我喜欢的音乐']
[1000796, '我喜欢的音乐']
[1000797, '黙认']
[1000798, '我喜欢的音乐']
[1000799, '心梦飞飞喜欢的音乐']
[1000800, '我喜欢的音乐']
[1000801, '吉利发动机喜欢的音乐']
[1000802, '林毓濂喜欢的音乐']
[1000803, 'mxcgood喜欢的音乐']
[1000804, '十年精选(1986-1996)']
[1000805, '我喜欢的音乐']
[1000806, 'tyiu喜欢的音乐']
[1000807, 'qewru喜欢的音乐']
[1000808, 'China']
[1000809, '腐女无敌喜欢的音乐']
[1000810, '南北']
[1000811, '我喜欢的音乐']
[1000812, '听']
[1000813, '我喜欢的音乐']
[1000814, '米柔柔喜欢的音乐']
[1000815, '我喜欢的音乐']
[1000816, '我喜欢的音乐']
[1000817, '老歌手']
[1000818, '一万']
[1000819, '我喜欢的音乐']
[1000820, '喜得贵子喜欢的音乐']
[1000821, 'Green Day TOP50']
[1000822, '太套喜欢的音乐']
[1000823, '빌버드수상']
[1000824, '嘿Monkey喜欢的音乐']
[1000825, 'cqncwzx喜欢的音乐']
[1000826, 'wuwuwu']
[1000827, '水叮噹噹喜欢的音乐']
[1000828, '！！！！']
[1000829, '我喜欢的音乐']
[1000830, '随意听']
[1000831, '听是谁在唱歌']
[1000832, '寂寞de热带鱼喜欢的音乐']
[1000833, '淡淡的忧桑喜欢的音乐']
[1000834, '郁可唯爱你不是说说而已喜欢的音乐']
[1000835, '信']
[1000836, '我喜欢的音乐']
[1000837, '我喜欢的音乐']
[1000838, '倩女幽魂2 游戏原声']
[1000839, '我喜欢的音乐']
[1000840, '上海复兴方案相关']
[1000841, '我喜欢的音乐']
[1000842, '我喜欢的音乐']
[1000843, 'Que_aini喜欢的音乐']
[1000844, '逃跑计划']
[1000845, '让一切随风lx喜欢的音乐']
[1000846, '我喜欢的音乐']
[1000847, 'something Lonely']
[1000848, '我喜欢的音乐']
[1000849, 'Greatest Hits']
[1000850, '萱123喜欢的音乐']
[1000851, '我喜欢的音乐']
[1000852, '驰无际喜欢的音乐']
[1000853, '齐哈哈喜欢的音乐']
[1000854, '我喜欢的音乐']
[1000855, 'kueen喜欢的音乐']
[1000856, '傻傻的等喜欢的音乐']
[1000857, 'panpanjay喜欢的音乐']
[1000858, '我喜欢的音乐']
[1000859, '我喜欢的音乐']
[1000860, '山茱萸喜欢的音乐']
[1000861, '我喜欢的音乐']
[1000862, '中文']
[1000863, '我喜欢的音乐']
[1000864, '马上武者君王喜欢的音乐']
[1000865, '我喜欢的音乐']
[1000866, '呵']
[1000867, 'Retret']
[1000868, '信乐团']
[1000869, '矜持']
[1000870, '長安之風喜欢的音乐']
[1000871, '汪峰 TOP50']
[1000872, '苏曼de夜晚']
[1000873, '我喜欢的音乐']
[1000874, '我喜欢的音乐']
[1000875, '杨千嬅 TOP50']
[1000876, '我喜欢的音乐']
[1000877, '原创 摇滚']
[1000878, 'James Blunt TOP50']
[1000879, 'kk--喜欢的音乐']
[1000880, '我喜欢的音乐']
[1000881, 'llyy8205喜欢的音乐']
[1000882, '我喜欢的音乐']
[1000883, '艳玲fdg喜欢的音乐']
[1000884, '梁祝.门德尔松']
[1000885, '我喜欢的音乐']
[1000886, 'mxj']
[1000887, 'kuku060498喜欢的音乐']
[1000888, '桀桀喜欢的音乐']
[1000889, 'Mrs丶小美听我说喜欢的音乐']
[1000890, 'wingcen喜欢的音乐']
[1000891, '光阴的故事（中国合伙人原声）']
[1000892, 'HANQING喜欢的音乐']
[1000893, '我喜欢的音乐']
[1000894, '小屁熊喜欢的音乐']
[1000895, '我喜欢的音乐']
[1000896, '大約在冬季']
[1000897, '无相喜欢的音乐']
[1000898, '欧美']
[1000899, 'Adele TOP50']
[1000900, '致我们终将失去的青春']
[1000901, '我喜欢的音乐']
[1000902, '我喜欢的音乐']
[1000903, '我心游游喜欢的音乐']
[1000904, 'Daniel Powter TOP50']
[1000905, '改变我们的无疑就是利益喜欢的音乐']
[1000906, 'chiadoll7喜欢的音乐']
[1000907, '我喜欢的音乐']
[1000908, 'Warrior (Deluxe Version)']
[1000909, '依稀莞尔喜欢的音乐']
[1000910, 'iapapple喜欢的音乐']
[1000911, '我喜欢的音乐']
[1000912, '我喜欢的音乐']
[1000913, '濤聲依舊']
[1000914, 'rita浮水印喜欢的音乐']
[1000915, '专属妮喜欢的音乐']
[1000916, '朋友別哭']
[1000917, '奥華子 TOP50']
[1000918, '我喜欢的音乐']
[1000919, '手机用户2341955367喜欢的音乐']
[1000920, '我喜欢的音乐']
[1000921, '英。']
[1000922, '爱你的心无法自拔']
[1000923, 'Brother-BABI喜欢的音乐']
[1000924, 'Mariah Carey TOP50']
[1000925, 'wombat喜欢的音乐']
[1000926, '我喜欢的音乐']
[1000927, '春天在那里喜欢的音乐']
[1000928, '孤独的人是可耻的']
[1000929, '就这样吧-喜欢的音乐']
[1000930, '我喜欢的音乐']
[1000931, '留声十年 绝版青春-北京演唱会']
[1000932, '我喜欢的音乐']
[1000933, '几句话看看喜欢的音乐']
[1000934, '下雨时候喜欢的音乐']
[1000935, '糊锅巴喜欢的音乐']
[1000936, '哈哈1314喜欢的音乐']
[1000937, 'jowi喜欢的音乐']
[1000938, '萌光倾城喜欢的音乐']
[1000939, '郑源 TOP50']
[1000940, '我喜欢的音乐']
[1000941, 'cc']
[1000942, 'ffgggg喜欢的音乐']
[1000943, '13']
[1000944, '我喜欢的音乐']
[1000945, '37度的宝贝猪喜欢的音乐']
[1000946, '心情怎样喜欢的音乐']
[1000947, '爱佳小可爱喜欢的音乐']
[1000948, '4']
[1000949, 'ESSE-R喜欢的音乐']
[1000950, '离别的微笑喜欢的音乐']
[1000951, '洁洁妮妮喜欢的音乐']
[1000952, '龙哥仁喜欢的音乐']
[1000953, '我喜欢的音乐']
[1000954, 'friends']
[1000955, '5']
[1000956, '我喜欢的音乐']
[1000957, '许默1984喜欢的音乐']
[1000958, '我喜欢的音乐']
[1000959, '顶尖发明喜欢的音乐']
[1000960, 'lost2013']
[1000961, 'Hot Single']
[1000962, '北朝兰陵喜欢的音乐']
[1000963, '百无一用是深情喜欢的音乐']
[1000964, '1']
[1000965, '1']
[1000966, '我喜欢的音乐']
[1000967, '我喜欢的音乐']
[1000968, '应该好听']
[1000969, '网易音乐z喜欢的音乐']
[1000970, '漫步_人生路喜欢的音乐']
[1000971, '我喜欢的音乐']
[1000972, '我喜欢的音乐']
[1000973, '我喜欢的音乐']
[1000974, '我喜欢的音乐']
[1000975, 'min上官雨馨喜欢的音乐']
[1000976, '我喜欢的音乐']
[1000977, 'Lady Antebellum']
[1000978, '我喜欢的音乐']
[1000979, '天籁回音 TOP50']
[1000980, '我喜欢的音乐']
[1000981, '爱乐团 TOP50']
[1000982, '我喜欢的音乐']
[1000983, '我喜欢的音乐']
[1000984, '我喜欢的音乐']
[1000985, '我喜欢的音乐']
[1000986, '爱的贡献']
[1000987, '崔健 TOP50']
[1000988, '一剑音响喜欢的音乐']
[1000989, '克林顿喜欢的音乐']
[1000990, '我喜欢的音乐']
[1000991, '我喜欢的音乐']
[1000992, '斌冻的心喜欢的音乐']
[1000993, '我喜欢的音乐']
[1000994, 'azhengcc喜欢的音乐']
[1000995, '我喜欢的音乐']
[1000996, '我喜欢的音乐']
[1000997, '感恩生活喜欢的音乐']
[1000998, '汪旭一喜欢的音乐']
